id,order_id,order_date,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,shipper_name,shipper_phone,product_category,product_category_desc,product_quantity,product_name,product_unit,product_price,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_first_name,employee_last_name,employee_birthdate,employee_photo,employee_note
50,10265,1996-07-25,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",30,"Alice Mutton","20 - 1 kg tins",39,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
51,10265,1996-07-25,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",20,"Outback Lager","24 - 355 ml bottles",15,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
52,10266,1996-07-26,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,12,"Queso Manchego La Pastora","10 - 500 g pkgs.",38,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
53,10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",50,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
54,10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,70,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
55,10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",15,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
56,10268,1996-07-30,GROSELLA-Restaurante,"Manuel Pereira","5 Ave. Los Palos Grandes",Caracas,1081,Venezuela,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",10,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
57,10268,1996-07-30,GROSELLA-Restaurante,"Manuel Pereira","5 Ave. Los Palos Grandes",Caracas,1081,Venezuela,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,4,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
58,10269,1996-07-31,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,60,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
59,10269,1996-07-31,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,20,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
60,10270,1996-08-01,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",30,"Inlagd Sill","24 - 250 g jars",19,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
61,10270,1996-08-01,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",25,"Ipoh Coffee","16 - 500 g tins",46,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
62,10271,1996-08-01,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,"United Package","(503) 555-3199","Dairy Products",Cheeses,24,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
63,10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",6,"Sir Rodneys Marmalade","30 gift boxes",81,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
64,10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"United Package","(503) 555-3199","Dairy Products",Cheeses,40,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
65,10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"United Package","(503) 555-3199","Dairy Products",Cheeses,24,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
66,10273,1996-08-05,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",24,Ikura,"12 - 200 ml jars",31,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
67,10273,1996-08-05,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,15,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
68,10273,1996-08-05,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,20,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
69,10273,1996-08-05,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",60,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
70,10273,1996-08-05,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",33,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
71,10274,1996-08-06,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,20,Flotemysost,"10 - 500 g pkgs.",21.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
72,10274,1996-08-06,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,7,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
73,10275,1996-08-07,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Guarana Fantastica","12 - 355 ml cans",4.5,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
74,10275,1996-08-07,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,6,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
75,10276,1996-08-08,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",15,Ikura,"12 - 200 ml jars",31,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
76,10276,1996-08-08,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",10,Konbu,"2 kg box",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
